ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A2H_061_Line_Y_500m,MOD17A2H_061_Sample_X_500m,MOD17A2H_061_Gpp_500m,MOD17A2H_061_Psn_QC_500m,MOD17A2H_061_Psn_QC_500m_bitmask,MOD17A2H_061_Psn_QC_500m_MODLAND,MOD17A2H_061_Psn_QC_500m_MODLAND_Description,MOD17A2H_061_Psn_QC_500m_Sensor,MOD17A2H_061_Psn_QC_500m_Sensor_Description,MOD17A2H_061_Psn_QC_500m_DeadDetector,MOD17A2H_061_Psn_QC_500m_DeadDetector_Description,MOD17A2H_061_Psn_QC_500m_CloudState,MOD17A2H_061_Psn_QC_500m_CloudState_Description,MOD17A2H_061_Psn_QC_500m_SCF_QC,MOD17A2H_061_Psn_QC_500m_SCF_QC_Description
nctbirne,45.45,-106.58,2021-02-10,h10v04,1092.0,1255.0,0.0,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
nctbirne,45.45,-106.58,2021-02-18,h10v04,1092.0,1255.0,0.0018,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
nctbirne,45.45,-106.58,2021-02-26,h10v04,1092.0,1255.0,0.0033,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-03-06,h10v04,1092.0,1255.0,0.0054,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-03-14,h10v04,1092.0,1255.0,0.0049,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-03-22,h10v04,1092.0,1255.0,0.004,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-03-30,h10v04,1092.0,1255.0,0.0082,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-04-07,h10v04,1092.0,1255.0,0.0062,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-04-15,h10v04,1092.0,1255.0,0.0056,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-04-23,h10v04,1092.0,1255.0,0.0117,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-05-01,h10v04,1092.0,1255.0,0.019,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-05-09,h10v04,1092.0,1255.0,0.021,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-05-17,h10v04,1092.0,1255.0,0.0203,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-05-25,h10v04,1092.0,1255.0,0.027,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-06-02,h10v04,1092.0,1255.0,0.0317,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-06-10,h10v04,1092.0,1255.0,0.0247,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-06-18,h10v04,1092.0,1255.0,0.0229,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-06-26,h10v04,1092.0,1255.0,0.0218,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-07-04,h10v04,1092.0,1255.0,0.0204,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-07-12,h10v04,1092.0,1255.0,0.0137,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-07-20,h10v04,1092.0,1255.0,0.0116,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-07-28,h10v04,1092.0,1255.0,0.0188,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-08-05,h10v04,1092.0,1255.0,0.0232,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-08-13,h10v04,1092.0,1255.0,0.0113,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-08-21,h10v04,1092.0,1255.0,0.0156,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-08-29,h10v04,1092.0,1255.0,0.0137,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-09-06,h10v04,1092.0,1255.0,0.012,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-09-14,h10v04,1092.0,1255.0,0.0113,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-09-22,h10v04,1092.0,1255.0,0.0104,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-09-30,h10v04,1092.0,1255.0,0.0108,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-10-08,h10v04,1092.0,1255.0,0.0041,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-10-16,h10v04,1092.0,1255.0,0.0076,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
nctbirne,45.45,-106.58,2021-10-24,h10v04,1092.0,1255.0,0.0052,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-11-01,h10v04,1092.0,1255.0,0.0061,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-11-09,h10v04,1092.0,1255.0,0.0035,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-11-17,h10v04,1092.0,1255.0,0.0025,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
nctbirne,45.45,-106.58,2021-11-25,h10v04,1092.0,1255.0,0.0032,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-12-03,h10v04,1092.0,1255.0,0.0011,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbirne,45.45,-106.58,2021-12-11,h10v04,1092.0,1255.0,0.0011,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2021-12-19,h10v04,1092.0,1255.0,0.001,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbirne,45.45,-106.58,2021-12-27,h10v04,1092.0,1255.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
nctbirne,45.45,-106.58,2022-01-01,h10v04,1092.0,1255.0,0.0001,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
nctbirne,45.45,-106.58,2022-01-09,h10v04,1092.0,1255.0,0.001,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
nctbirne,45.45,-106.58,2022-01-17,h10v04,1092.0,1255.0,0.0012,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbirne,45.45,-106.58,2022-01-25,h10v04,1092.0,1255.0,0.0014,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbirne,45.45,-106.58,2022-02-02,h10v04,1092.0,1255.0,0.0022,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2022-02-10,h10v04,1092.0,1255.0,0.0021,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2022-02-18,h10v04,1092.0,1255.0,0.0004,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
nctbirne,45.45,-106.58,2022-02-26,h10v04,1092.0,1255.0,0.0035,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2022-03-06,h10v04,1092.0,1255.0,0.0054,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
nctbirne,45.45,-106.58,2022-03-14,h10v04,1092.0,1255.0,0.0068,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
nctbirne,45.45,-106.58,2022-03-22,h10v04,1092.0,1255.0,0.0073,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
nctbirne,45.45,-106.58,2022-03-30,h10v04,1092.0,1255.0,0.0068,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2022-04-07,h10v04,1092.0,1255.0,0.0036,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbirne,45.45,-106.58,2022-04-15,h10v04,1092.0,1255.0,0.0049,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbirne,45.45,-106.58,2022-04-23,h10v04,1092.0,1255.0,0.0102,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
nctbirne,45.45,-106.58,2022-05-01,h10v04,1092.0,1255.0,0.0196,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
nctbirne,45.45,-106.58,2022-05-09,h10v04,1092.0,1255.0,0.0169,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
nctbirne,45.45,-106.58,2022-05-17,h10v04,1092.0,1255.0,0.0219,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-01-01,h10v04,1046.0,1253.0,0.0007,81.0,0b01010001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b010,Substandard due to geometry problems - use with caution
nctbusby,45.64,-106.95,2021-01-09,h10v04,1046.0,1253.0,0.0005,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-01-17,h10v04,1046.0,1253.0,0.0004,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbusby,45.64,-106.95,2021-01-25,h10v04,1046.0,1253.0,0.0008,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbusby,45.64,-106.95,2021-02-02,h10v04,1046.0,1253.0,0.0004,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
nctbusby,45.64,-106.95,2021-02-10,h10v04,1046.0,1253.0,0.0,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
nctbusby,45.64,-106.95,2021-02-18,h10v04,1046.0,1253.0,0.0012,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
nctbusby,45.64,-106.95,2021-02-26,h10v04,1046.0,1253.0,0.0031,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbusby,45.64,-106.95,2021-03-06,h10v04,1046.0,1253.0,0.0017,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-03-14,h10v04,1046.0,1253.0,0.0033,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbusby,45.64,-106.95,2021-03-22,h10v04,1046.0,1253.0,0.0028,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
nctbusby,45.64,-106.95,2021-03-30,h10v04,1046.0,1253.0,0.0045,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-04-07,h10v04,1046.0,1253.0,0.0045,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-04-15,h10v04,1046.0,1253.0,0.004,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-04-23,h10v04,1046.0,1253.0,0.0099,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-05-01,h10v04,1046.0,1253.0,0.0168,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-05-09,h10v04,1046.0,1253.0,0.0193,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-05-17,h10v04,1046.0,1253.0,0.0212,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
nctbusby,45.64,-106.95,2021-05-25,h10v04,1046.0,1253.0,0.0247,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
