ID,Latitude,Longitude,Date,MODIS_Tile,MYD16A2_061_Line_Y_500m,MYD16A2_061_Sample_X_500m,MYD16A2_061_ET_500m,MYD16A2_061_PET_500m,MYD16A2_061_ET_QC_500m,MYD16A2_061_ET_QC_500m_bitmask,MYD16A2_061_ET_QC_500m_MODLAND,MYD16A2_061_ET_QC_500m_MODLAND_Description,MYD16A2_061_ET_QC_500m_Sensor,MYD16A2_061_ET_QC_500m_Sensor_Description,MYD16A2_061_ET_QC_500m_DeadDetector,MYD16A2_061_ET_QC_500m_DeadDetector_Description,MYD16A2_061_ET_QC_500m_CloudState,MYD16A2_061_ET_QC_500m_CloudState_Description,MYD16A2_061_ET_QC_500m_SCF_QC,MYD16A2_061_ET_QC_500m_SCF_QC_Description
acebozem,45.66,-111.07,2021-04-15,h10v04,1041.0,569.0,10.6999998,27.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-04-23,h10v04,1041.0,569.0,10.5,30.7000008,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-05-01,h10v04,1041.0,569.0,10.9000006,31.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-05-09,h10v04,1041.0,569.0,10.0,33.4000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-05-17,h10v04,1041.0,569.0,12.8000002,34.7999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-05-25,h10v04,1041.0,569.0,10.8000002,45.1000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-06-02,h10v04,1041.0,569.0,18.0,55.4000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-06-10,h10v04,1041.0,569.0,21.8999996,55.1000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-06-18,h10v04,1041.0,569.0,19.3000011,52.2999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-06-26,h10v04,1041.0,569.0,21.0,55.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-07-04,h10v04,1041.0,569.0,14.6000004,52.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-07-12,h10v04,1041.0,569.0,17.8999996,50.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-07-20,h10v04,1041.0,569.0,15.0,54.1000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-07-28,h10v04,1041.0,569.0,11.1000004,43.4000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-08-05,h10v04,1041.0,569.0,9.6000004,45.9000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-08-13,h10v04,1041.0,569.0,9.9000006,36.4000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-08-21,h10v04,1041.0,569.0,7.7000003,38.0,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-08-29,h10v04,1041.0,569.0,7.8000002,42.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-09-06,h10v04,1041.0,569.0,7.9000001,40.7999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-09-14,h10v04,1041.0,569.0,6.5,30.1000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-09-22,h10v04,1041.0,569.0,4.3000002,35.0,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-09-30,h10v04,1041.0,569.0,5.4000001,27.8999996,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-10-08,h10v04,1041.0,569.0,7.3000002,11.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-10-16,h10v04,1041.0,569.0,5.7000003,16.8000011,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-10-24,h10v04,1041.0,569.0,6.0,11.8000002,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebozem,45.66,-111.07,2021-11-01,h10v04,1041.0,569.0,5.0999999,11.1999998,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-11-09,h10v04,1041.0,569.0,5.0999999,8.1000004,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-11-17,h10v04,1041.0,569.0,5.9000001,11.1000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-11-25,h10v04,1041.0,569.0,6.5999999,9.1999998,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-12-03,h10v04,1041.0,569.0,5.4000001,7.3000002,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2021-12-11,h10v04,1041.0,569.0,5.9000001,6.7000003,67.0,0b01000011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
acebozem,45.66,-111.07,2021-12-19,h10v04,1041.0,569.0,4.8000002,5.0,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
acebozem,45.66,-111.07,2021-12-27,h10v04,1041.0,569.0,2.1000001,2.1000001,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-01-01,h10v04,1041.0,569.0,3.2,3.3,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-01-09,h10v04,1041.0,569.0,4.4000001,4.5,67.0,0b01000011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-01-17,h10v04,1041.0,569.0,3.5,3.5,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-01-25,h10v04,1041.0,569.0,4.2000003,4.4000001,99.0,0b01100011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-02-02,h10v04,1041.0,569.0,5.5,5.8000002,99.0,0b01100011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-02-10,h10v04,1041.0,569.0,5.2000003,5.5999999,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-02-18,h10v04,1041.0,569.0,2.7,2.8,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-02-26,h10v04,1041.0,569.0,5.3000002,5.8000002,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-03-06,h10v04,1041.0,569.0,4.3000002,4.7000003,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebozem,45.66,-111.07,2022-03-14,h10v04,1041.0,569.0,8.4000006,12.6000004,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2022-03-22,h10v04,1041.0,569.0,10.8000002,24.1000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2022-04-15,h10v04,1041.0,569.0,11.9000006,19.1000004,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2022-04-23,h10v04,1041.0,569.0,13.1000004,23.7000008,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2022-05-01,h10v04,1041.0,569.0,11.6999998,30.0,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebozem,45.66,-111.07,2022-05-09,h10v04,1041.0,569.0,12.1000004,27.6000004,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-01-01,h10v04,928.0,1110.0,7.5999999,11.0,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-01-09,h10v04,928.0,1110.0,6.7000003,11.4000006,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-01-17,h10v04,928.0,1110.0,6.5999999,11.4000006,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-01-25,h10v04,928.0,1110.0,6.7000003,10.3000002,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-02-02,h10v04,928.0,1110.0,5.8000002,8.6999998,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-02-10,h10v04,928.0,1110.0,2.8,2.9000001,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebroad,46.13,-108.76,2021-02-18,h10v04,928.0,1110.0,6.5,9.0,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
acebroad,46.13,-108.76,2021-02-26,h10v04,928.0,1110.0,6.4000001,22.5,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-03-06,h10v04,928.0,1110.0,6.7000003,24.8999996,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-03-14,h10v04,928.0,1110.0,6.8000002,22.8000011,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-03-22,h10v04,928.0,1110.0,7.5999999,22.3000011,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
acebroad,46.13,-108.76,2021-03-30,h10v04,928.0,1110.0,6.3000002,32.6000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
