ID,Latitude,Longitude,Date,MODIS_Tile,MYD17A2H_061_Line_Y_500m,MYD17A2H_061_Sample_X_500m,MYD17A2H_061_Gpp_500m,MYD17A2H_061_Psn_QC_500m,MYD17A2H_061_Psn_QC_500m_bitmask,MYD17A2H_061_Psn_QC_500m_MODLAND,MYD17A2H_061_Psn_QC_500m_MODLAND_Description,MYD17A2H_061_Psn_QC_500m_Sensor,MYD17A2H_061_Psn_QC_500m_Sensor_Description,MYD17A2H_061_Psn_QC_500m_DeadDetector,MYD17A2H_061_Psn_QC_500m_DeadDetector_Description,MYD17A2H_061_Psn_QC_500m_CloudState,MYD17A2H_061_Psn_QC_500m_CloudState_Description,MYD17A2H_061_Psn_QC_500m_SCF_QC,MYD17A2H_061_Psn_QC_500m_SCF_QC_Description
blmbattl,45.07,-103.78,2022-05-09,h10v04,1183.0,1609.0,0.0245,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbattl,45.07,-103.78,2022-05-17,h10v04,1183.0,1609.0,0.0193,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-01-01,h10v04,1156.0,777.0,0.0001,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-01-09,h10v04,1156.0,777.0,0.0004,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-01-17,h10v04,1156.0,777.0,0.0002,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-01-25,h10v04,1156.0,777.0,0.0003,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-02-02,h10v04,1156.0,777.0,0.0002,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-02-10,h10v04,1156.0,777.0,0.0,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
blmbelfr,45.18,-108.9,2021-02-18,h10v04,1156.0,777.0,0.0007,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
blmbelfr,45.18,-108.9,2021-02-26,h10v04,1156.0,777.0,0.0011,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-03-06,h10v04,1156.0,777.0,0.0019,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-03-14,h10v04,1156.0,777.0,0.0024,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-03-22,h10v04,1156.0,777.0,0.0018,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-03-30,h10v04,1156.0,777.0,0.004,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-04-07,h10v04,1156.0,777.0,0.0045,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-04-15,h10v04,1156.0,777.0,0.0027,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-04-23,h10v04,1156.0,777.0,0.007,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-05-01,h10v04,1156.0,777.0,0.0095,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-05-09,h10v04,1156.0,777.0,0.0108,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-05-17,h10v04,1156.0,777.0,0.0164,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-05-25,h10v04,1156.0,777.0,0.0156,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-06-02,h10v04,1156.0,777.0,0.0144,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-06-10,h10v04,1156.0,777.0,0.0146,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-06-18,h10v04,1156.0,777.0,0.0168,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-06-26,h10v04,1156.0,777.0,0.0092,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-07-04,h10v04,1156.0,777.0,0.0084,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-07-12,h10v04,1156.0,777.0,0.0075,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-07-20,h10v04,1156.0,777.0,0.0059,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-07-28,h10v04,1156.0,777.0,0.006,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-08-05,h10v04,1156.0,777.0,0.0062,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-08-13,h10v04,1156.0,777.0,0.004,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-08-21,h10v04,1156.0,777.0,0.009,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-08-29,h10v04,1156.0,777.0,0.0079,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-09-06,h10v04,1156.0,777.0,0.0066,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-09-14,h10v04,1156.0,777.0,0.0059,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-09-22,h10v04,1156.0,777.0,0.0052,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-09-30,h10v04,1156.0,777.0,0.0051,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-10-08,h10v04,1156.0,777.0,0.0024,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-10-16,h10v04,1156.0,777.0,0.002,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-10-24,h10v04,1156.0,777.0,0.0023,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-11-01,h10v04,1156.0,777.0,0.0024,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-11-09,h10v04,1156.0,777.0,0.0017,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-11-17,h10v04,1156.0,777.0,0.0009,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-11-25,h10v04,1156.0,777.0,0.0013,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-12-03,h10v04,1156.0,777.0,0.0003,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-12-11,h10v04,1156.0,777.0,0.0003,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2021-12-19,h10v04,1156.0,777.0,0.0004,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2021-12-27,h10v04,1156.0,777.0,0.0,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-01-01,h10v04,1156.0,777.0,0.0001,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-01-09,h10v04,1156.0,777.0,0.0004,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2022-01-17,h10v04,1156.0,777.0,0.0004,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-01-25,h10v04,1156.0,777.0,0.0003,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-02-02,h10v04,1156.0,777.0,0.0006,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2022-02-10,h10v04,1156.0,777.0,0.0008,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-02-18,h10v04,1156.0,777.0,0.0006,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-02-26,h10v04,1156.0,777.0,0.0016,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-03-06,h10v04,1156.0,777.0,0.0004,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-03-14,h10v04,1156.0,777.0,0.0022,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-03-22,h10v04,1156.0,777.0,0.0038,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2022-04-15,h10v04,1156.0,777.0,0.0032,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-04-23,h10v04,1156.0,777.0,0.0064,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbelfr,45.18,-108.9,2022-05-01,h10v04,1156.0,777.0,0.0081,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2022-05-09,h10v04,1156.0,777.0,0.0094,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbelfr,45.18,-108.9,2022-05-17,h10v04,1156.0,777.0,0.0115,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-01-01,h10v04,1094.0,1457.0,0.0004,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-01-09,h10v04,1094.0,1457.0,0.0005,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-01-17,h10v04,1094.0,1457.0,0.0004,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbroad,45.44,-105.36,2021-01-25,h10v04,1094.0,1457.0,0.0009,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbroad,45.44,-105.36,2021-02-02,h10v04,1094.0,1457.0,0.0003,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbroad,45.44,-105.36,2021-02-10,h10v04,1094.0,1457.0,0.0,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
blmbroad,45.44,-105.36,2021-02-18,h10v04,1094.0,1457.0,0.0008,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-02-26,h10v04,1094.0,1457.0,0.0023,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-03-06,h10v04,1094.0,1457.0,0.0024,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-03-14,h10v04,1094.0,1457.0,0.0024,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-03-22,h10v04,1094.0,1457.0,0.0021,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-03-30,h10v04,1094.0,1457.0,0.004,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-04-07,h10v04,1094.0,1457.0,0.0045,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-04-15,h10v04,1094.0,1457.0,0.0044,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-04-23,h10v04,1094.0,1457.0,0.01,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-05-01,h10v04,1094.0,1457.0,0.0165,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-05-09,h10v04,1094.0,1457.0,0.0179,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
blmbroad,45.44,-105.36,2021-05-17,h10v04,1094.0,1457.0,0.0206,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-05-25,h10v04,1094.0,1457.0,0.0283,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
blmbroad,45.44,-105.36,2021-06-02,h10v04,1094.0,1457.0,0.0275,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-06-10,h10v04,1094.0,1457.0,0.0231,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
blmbroad,45.44,-105.36,2021-06-18,h10v04,1094.0,1457.0,0.0169,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
